ЗАЙЦЕВ ЮРИЙ СЕРГЕЕВИЧ;4122 490097;575768909 74;лихорадка, потеря аппетита, кашель;Педиатр;2025-11-13T10:45;общий анализ крови, мазок из носа/горла, биохимический анализ крови, общий анализ мочи;2025-11-15T12:45;2890;2200 5634 3420 8482
БОРИСОВ АНДРЕЙ КОНСТАНТИНОВИЧ;4909 374147;598349501 61;сыпь, насморк, лихорадка, потеря аппетита;Педиатр;2025-08-05T16:10;биохимический анализ крови;2025-08-07T12:35;850;4306 4322 1673 3097
ПЕТРОВ АЛЕКСЕЙ ВИТАЛЬЕВИЧ;7810 941691;240403279 14;высокая температура;Хирург;2025-12-02T21:30;биохимический анализ крови, общий анализ крови;2025-12-05T10:55;1700;4306 4340 8313 1805
АБРАМОВ АНТОН АЛЕКСАНДРОВИЧ;4520 784668;099808015 20;насморк, лихорадка, потеря аппетита;Педиатр;2025-10-07T21:10;биохимический анализ крови, мазок из носа/горла, общий анализ мочи, общий анализ крови;2025-10-09T12:00;2890;4039 3312 9135 5304
ПОЛЯКОВ АЛЕКСАНДР ВАСИЛЬЕВИЧ;7816 467778;505091034 38;головокружение, боль в горле;Оториноларинголог (ЛОР);2025-08-25T18:45;мазок из зева, аудиометрия;2025-08-27T11:55;2000;2202 2089 6940 7699
РОМАНОВА НАДЕЖДА СЕРГЕЕВНА;6623 526800;666499748 84;рубцы, пигментация;Косметолог;2025-09-02T20:15;соскоб кожи;2025-09-03T12:35;700;2200 5651 6829 9887
ЖУРАВЛЕВ АЛЕКСАНДР ИВАНОВИЧ;5811 278858;139868934 41;головная боль, слабость;Терапевт;2025-04-08T16:45;рентген грудной клетки, биохимический анализ крови, общий анализ крови;2025-04-10T11:05;2900;2200 4087 1426 6283
КУЗНЕЦОВ ЮРИЙ ИВАНОВИЧ;8623 908881;116953914 82;боль при мочеиспускании, частые позывы;Уролог;2025-12-26T12:35;УЗИ почек и мочевого пузыря, общий анализ мочи;2025-12-29T10:35;2790;2202 2013 6952 5207
ЗАХАРОВ СЕРГЕЙ СТАНИСЛАВОВИЧ;4024 777719;312190491 30;длительный кашель;Фтизиатр;2025-07-16T19:40;общий анализ крови;2025-07-18T11:05;850;5228 6043 7940 9647
ПАВЛОВ АЛЕКСАНДР АНАТОЛЬЕВИЧ;6615 507537;562821597 07;кашель, повышение температуры;Терапевт;2025-04-20T11:15;рентген грудной клетки, общий анализ мочи, биохимический анализ крови, общий анализ крови;2025-04-23T09:20;3190;4306 4357 7921 9798
НОВИКОВА ОЛЬГА АЛЕКСЕЕВНА;7807 746857;611399911 97;лишний вес, недостаток веса, пищевая непереносимость;Диетолог;2025-12-20T15:15;биохимический анализ крови;2025-12-22T09:35;850;5112 2395 8252 3631
КИСЕЛЕВА АНАСТАСИЯ ВАСИЛЬЕВНА;4912 381773;881576958 75;синяки, увеличение лимфоузлов;Гематолог;2025-06-12T11:35;коагулограмма;2025-06-14T10:05;800;2202 2016 2739 2080
ТАРАСОВ ВЯЧЕСЛАВ НИКОЛАЕВИЧ;3512 970763;272362666 79;потеря аппетита, кашель, лихорадка;Педиатр;2025-06-19T11:50;общий анализ мочи, общий анализ крови;2025-06-22T10:55;1140;5211 9459 7762 8361
ВОРОБЬЕВ СЕРГЕЙ СЕРГЕЕВИЧ;4021 772753;210258158 15;кашель, одышка, повышение температуры, головная боль;Терапевт;2025-01-14T15:45;рентген грудной клетки, биохимический анализ крови, общий анализ мочи;2025-01-16T11:05;2340;4039 3391 5678 9118
ЗАЙЦЕВ ВЛАДИМИР ИГОРЕВИЧ;7807 300928;300439722 28;головная боль;Терапевт;2025-09-14T11:35;общий анализ мочи;2025-09-17T12:10;290;4986 2948 1114 9139
АБРАМОВ ВИКТОР ВИКТОРОВИЧ;4120 805948;606882506 11;одышка;Реабилитолог;2025-05-06T13:35;консультация врача-реабилитолога;2025-05-08T09:10;4600;2202 2023 7338 7364
РОМАНОВ ДЕНИС ВАЛЕНТИНОВИЧ;4922 960889;829395195 58;снижение слуха, боль в горле, головокружение;Оториноларинголог (ЛОР);2025-10-25T12:50;мазок из зева;2025-10-27T10:55;800;4986 2914 4449 5679
АБРАМОВ АНДРЕЙ ИВАНОВИЧ;1712 487253;586100153 72;головная боль, слабость, повышение температуры;Терапевт;2025-08-04T15:25;общий анализ крови, рентген грудной клетки, биохимический анализ крови;2025-08-07T12:00;2900;2202 2048 8926 3266
НИКИТИНА ОЛЬГА АЛЕКСАНДРОВНА;2814 424164;037245938 65;кашель, сыпь;Педиатр;2025-04-11T12:00;общий анализ крови, общий анализ мочи;2025-04-12T10:55;1140;5389 9416 5899 2673
АНТОНОВ ИГОРЬ АЛЕКСАНДРОВИЧ;8617 964309;850794716 42;кашель, повышение температуры;Терапевт;2025-10-27T10:15;общий анализ крови;2025-10-29T12:05;850;2200 7032 1643 8779
ПЕТРОВ АЛЕКСЕЙ ВИТАЛЬЕВИЧ;7810 941691;240403279 14;зуд, боли внизу живота, выделения;Гинеколог;2025-01-18T11:55;УЗИ органов малого таза;2025-01-19T09:45;2300;4986 2945 4618 7102
КОЗЛОВ ИВАН ВЛАДИМИРОВИЧ;4919 969204;517269286 06;проблемы с кормлением, желтуха;Неонатолог;2025-06-16T19:10;общий анализ крови;2025-06-17T10:45;850;2200 7069 5565 7472
СЕМЕНОВА ЛИДИЯ ВЛАДИМИРОВНА;7808 250034;496768062 66;стресс, проблемы в отношениях, тревога;Психотерапевт;2025-12-15T18:15;психодиагностика;2025-12-17T12:35;5000;5211 9495 7896 5746
РОМАНОВА МАРИЯ ИВАНОВНА;4522 604902;811224723 52;боли внизу живота, зуд, выделения, нарушения менструации;Гинеколог;2025-11-23T15:45;мазок на флору;2025-11-26T11:25;800;5211 9446 2651 2145
КОЗЛОВА МАРИЯ АЛЕКСЕЕВНА;1708 643638;998206093 64;боль, покраснение глаз, ощущение песка, ухудшение зрения, слезотечение;Офтальмолог;2025-04-02T19:10;офтальмоскопия;2025-04-05T09:30;600;5211 9458 6501 8862
ПОЛЯКОВ РОМАН ИВАНОВИЧ;7820 216571;409011004 11;кашель;Терапевт;2025-08-18T18:00;рентген грудной клетки;2025-08-20T11:25;1200;4306 4395 3382 1367
СОЛОВЬЕВА ОЛЬГА ЕВГЕНЬЕВНА;8608 117095;704337938 92;потеря аппетита, кашель, насморк;Педиатр;2025-04-06T19:45;общий анализ мочи;2025-04-08T12:40;290;5228 6090 7259 3136
КОЗЛОВ АЛЕКСАНДР АЛЕКСЕЕВИЧ;7820 269761;922063766 91;нарушение движений, боль в суставах, отеки;Травматолог-ортопед;2025-10-27T21:55;рентген сустава;2025-10-29T09:55;1500;4986 2944 9523 4400
КОМАРОВ АЛЕКСЕЙ ЕВГЕНЬЕВИЧ;1710 165057;742598585 50;заложенность носа, снижение слуха, головокружение;Оториноларинголог (ЛОР);2025-02-12T18:25;аудиометрия, мазок из зева;2025-02-13T11:05;2000;4039 3336 3174 5288
НОВИКОВ АЛЕКСАНДР ИВАНОВИЧ;1708 943875;522276946 86;отеки, боль в суставах, нарушение движений, боль после травмы, деформации;Травматолог-ортопед;2025-03-15T14:50;рентген сустава, общий анализ крови, МРТ сустава;2025-03-16T12:35;8850;4039 3328 3704 7517
НОВИКОВА НИНА АЛЕКСАНДРОВНА;6621 671055;471939717 32;боль в суставах, деформации, отеки, боль после травмы, нарушение движений;Травматолог-ортопед;2025-06-21T09:55;рентген сустава, общий анализ крови, МРТ сустава;2025-06-23T12:40;8850;2200 4096 4575 4201
КУЗНЕЦОВА МАРИНА СЕРГЕЕВНА;5824 985713;656462103 02;отек, необходимость удаления зуба, воспаление десен, зубная боль;Стоматолог-хирург;2025-05-04T16:30;биохимический анализ крови, рентген зубов;2025-05-07T11:45;1550;4377 7319 9139 4310
ЛЕБЕДЕВ ВЛАДИМИР ИВАНОВИЧ;6621 423726;850048131 73;родинки, снижение веса, необычные уплотнения;Онколог;2025-09-16T21:55;биохимический анализ крови, онкомаркеры, общий анализ крови;2025-09-19T12:10;4100;2200 5675 2106 6116
ТИТОВА НАДЕЖДА АНАТОЛЬЕВНА;3514 960476;702125884 56;шелушение, зуд, сыпь, новообразования на коже, покраснение;Дерматолог;2025-11-02T11:05;соскоб кожи на грибки;2025-11-03T09:35;700;4986 2910 8841 8270
ПОПОВ НИКОЛАЙ ВИКТОРОВИЧ;2825 984503;692601925 14;нарушение движений, боль в суставах, деформации;Травматолог-ортопед;2025-07-06T09:00;общий анализ крови;2025-07-08T10:00;850;2200 7080 3027 3797
КУЗНЕЦОВ АНДРЕЙ ПЕТРОВИЧ;3522 793229;347606117 79;головокружение, боль в горле, заложенность носа;Оториноларинголог (ЛОР);2025-09-11T14:50;мазок из зева, аудиометрия;2025-09-13T10:30;2000;4377 7365 2947 7896
ФРОЛОВ ВАСИЛИЙ БОРИСОВИЧ;8622 820008;841953671 33;головная боль, кашель, слабость;Терапевт;2025-12-12T15:35;рентген грудной клетки, биохимический анализ крови, общий анализ мочи;2025-12-15T10:10;2340;4306 4322 9070 3391
КУЗНЕЦОВА ТАТЬЯНА АЛЕКСАНДРОВНА;4624 431114;126622406 38;высокая температура;Хирург;2025-12-20T18:25;биохимический анализ крови;2025-12-22T11:25;850;2200 5651 6456 6830
МАКАРОВА ИННА ФЕДОРОВНА;6613 133738;609717068 10;кровь в моче, боль при мочеиспускании, боль в пояснице, частые позывы;Уролог;2025-01-01T18:35;общий анализ мочи, УЗИ почек и мочевого пузыря;2025-01-04T09:45;2790;2202 2073 1866 5347
КОРОЛЕВА ЛЮБОВЬ МИХАЙЛОВНА;4624 158653;307831310 53;боль в пояснице, боль при мочеиспускании, частые позывы, кровь в моче;Уролог;2025-10-14T15:50;общий анализ мочи;2025-10-16T12:50;290;2200 7037 7819 1587
МОРОЗОВ АЛЕКСАНДР ПЕТРОВИЧ;7811 113582;034543696 55;нарушение движений, боль в суставах, отеки;Травматолог-ортопед;2025-10-16T11:20;рентген сустава;2025-10-17T09:35;1500;2200 5641 1023 2597
ВОРОБЬЕВ ДМИТРИЙ АЛЕКСЕЕВИЧ;8625 785614;097823722 16;боль в животе, кровотечение;Хирург;2025-01-19T21:25;УЗИ органов брюшной полости, биохимический анализ крови;2025-01-22T11:05;3350;5228 6043 2949 4919
НИКОЛАЕВ ГЕННАДИЙ ВЯЧЕСЛАВОВИЧ;5807 277309;035761244 52;кровотечение;Хирург;2025-07-24T19:30;общий анализ крови, УЗИ органов брюшной полости, биохимический анализ крови;2025-07-26T10:00;4200;2200 5632 7475 7106
КУЗНЕЦОВ НИКОЛАЙ АЛЕКСАНДРОВИЧ;4919 668652;391503024 55;подбор слуховых аппаратов, шум в ушах;Сурдолог;2025-06-07T12:10;аудиометрия;2025-06-08T12:10;1200;5112 2322 5001 1485
КОРОЛЕВА НАТАЛЬЯ ЭДУАРДОВНА;5807 743941;045248013 35;одышка, головная боль, слабость, кашель;Терапевт;2025-12-11T16:40;общий анализ мочи;2025-12-13T09:35;290;2200 7052 2604 3316
АЛЕКСЕЕВА НАТАЛЬЯ МИХАЙЛОВНА;4607 570243;419169823 08;повышение температуры, кашель;Терапевт;2025-05-06T13:00;общий анализ крови, общий анализ мочи, биохимический анализ крови;2025-05-08T11:40;1990;5228 6020 1644 8053
СТЕПАНОВА ЗИНАИДА ПАВЛОВНА;7807 449722;485354019 03;кровоточивость десен, чувствительность зубов;Стоматолог;2025-03-29T20:25;рентген зубов;2025-03-31T12:30;700;4306 4359 8551 7860
КУЗНЕЦОВ ЮРИЙ ИВАНОВИЧ;8623 908881;116953914 82;кашель, одышка, слабость, головная боль;Терапевт;2025-05-18T12:10;биохимический анализ крови;2025-05-20T12:10;850;4306 4358 9271 5294
ФРОЛОВ ИГОРЬ МИХАЙЛОВИЧ;4115 219449;840466633 07;потеря аппетита;Педиатр;2025-06-30T20:45;биохимический анализ крови, мазок из носа/горла, общий анализ мочи, общий анализ крови;2025-07-01T09:20;2890;5228 6056 4367 1485
КУЗНЕЦОВ ФЕДОР ЯКОВЛЕВИЧ;5817 402881;390803032 66;приступы потери сознания, подбор терапии при эпилепсии;Эпилептолог;2025-07-25T09:05;МРТ головного мозга, общий анализ крови;2025-07-27T12:10;8350;4377 7347 2091 4013
БОРИСОВ СЕРГЕЙ АНДРЕЕВИЧ;1723 258797;229159548 94;сыпь, потеря аппетита, кашель, лихорадка;Педиатр;2025-01-20T18:30;биохимический анализ крови;2025-01-22T11:25;850;5228 6079 8392 4016
АНТОНОВ ИГОРЬ АЛЕКСАНДРОВИЧ;8617 964309;850794716 42;выделения, зуд, боли внизу живота, нарушения менструации;Гинеколог;2025-02-10T12:00;общий анализ крови, УЗИ органов малого таза, мазок на флору;2025-02-13T09:10;3950;2200 7021 7547 9326
КУЗНЕЦОВ ЕВГЕНИЙ ВЛАДИМИРОВИЧ;4108 562959;685654225 43;шумы в сердце у ребенка, синеватый оттенок кожи, боли в груди;Детский кардиолог;2025-10-09T12:25;ЭКГ, общий анализ крови;2025-10-11T12:25;2350;2200 7054 2681 5035
КОРОЛЕВА ОКСАНА ИВАНОВНА;7809 700876;110764279 33;лихорадка, сыпь, потеря аппетита;Педиатр;2025-11-21T16:20;общий анализ мочи;2025-11-23T10:45;290;5228 6087 2836 8692
ЕГОРОВА ЗОЯ АЛЕКСАНДРОВНА;6625 844235;204571342 33;необходимость проведения колоноскопии, необходимость проведения ФГДС, тошнота, боль в животе;Эндоскопист;2025-10-09T17:00;ФГДС, колоноскопия;2025-10-12T12:45;13000;2200 5683 7396 2086
НОВИКОВ ВЛАДИМИР АНДРЕЕВИЧ;7819 803400;367372180 02;головная боль, одышка, слабость, кашель;Терапевт;2025-07-21T12:40;общий анализ крови, биохимический анализ крови, общий анализ мочи, рентген грудной клетки;2025-07-22T10:50;3190;4377 7396 5889 7888
ВОЛКОВА ТАТЬЯНА СЕМЕНОВНА;2822 604840;739726429 49;длительные боли;Онколог;2025-12-26T09:40;общий анализ крови;2025-12-29T12:45;850;5211 9451 7412 2196
АЛЕКСЕЕВ НИКИТА ОЛЕГОВИЧ;2815 775955;576248125 17;отеки, варикозные узлы;Сосудистый хирург (флеболог);2025-04-27T13:35;УЗДГ вен нижних конечностей;2025-04-29T10:35;3500;2200 4066 7240 8931
ВОРОБЬЕВ СЕРГЕЙ ИВАНОВИЧ;8623 519488;877953867 08;лишний вес, нарушения пищеварения, пищевая непереносимость, недостаток веса;Диетолог;2025-03-06T19:10;биохимический анализ крови;2025-03-09T09:45;850;5112 2366 5266 4687
КОРОЛЕВА НАТАЛЬЯ ЭДУАРДОВНА;5807 743941;045248013 35;заложенность носа, слезотечение;Аллерголог-иммунолог;2025-09-30T20:15;аллергопробы;2025-10-02T09:45;2000;4377 7387 2204 9235
ПАВЛОВА ВАЛЕНТИНА СЕРГЕЕВНА;4618 689469;741084242 73;насморк, сыпь, лихорадка;Педиатр;2025-12-22T14:45;биохимический анализ крови;2025-12-25T09:50;850;2200 5661 8718 8868
СОЛОВЬЕВА МАРИНА АРКАДЬЕВНА;8612 337586;622824504 76;боли в спине, головная боль, головокружение, онемение конечностей, слабость;Невролог;2025-07-31T17:15;МРТ головного мозга;2025-08-01T10:55;7500;2200 7051 8977 7773
КОЗЛОВА АЛЛА СЕРГЕЕВНА;4023 968050;192506541 72;боли внизу живота, зуд, нарушения менструации;Гинеколог;2025-10-21T18:00;общий анализ крови;2025-10-24T10:00;850;5112 2399 5980 7640
АНТОНОВ ВАСИЛИЙ АНАТОЛЬЕВИЧ;2810 736806;087637474 20;боль в животе, кровотечение, припухлость;Хирург;2025-10-21T13:10;общий анализ крови;2025-10-24T11:10;850;2200 7089 9865 5001
ПЕТРОВ МАКСИМ ОЛЕГОВИЧ;1718 229052;438633238 98;одышка, головная боль, повышение температуры, слабость;Терапевт;2025-06-03T09:10;биохимический анализ крови, общий анализ крови, рентген грудной клетки, общий анализ мочи;2025-06-06T12:15;3190;2202 2016 8577 5080
СОКОЛОВА ОЛЕСЯ ВАСИЛЬЕВНА;3512 906406;000172014 55;нарушение движений, отеки, боль в суставах, деформации;Травматолог-ортопед;2025-04-19T18:20;общий анализ крови, МРТ сустава;2025-04-21T10:20;7350;2202 2096 9972 8841
КУЗНЕЦОВА МАРИЯ АНДРЕЕВНА;4011 255054;448533547 09;слабость, диарея после путешествий;Инфекционист;2025-09-15T13:45;мазок на инфекции, серологические анализы;2025-09-17T10:50;2100;5211 9472 3595 3173
КУЗНЕЦОВ ЕВГЕНИЙ ВЛАДИМИРОВИЧ;4108 562959;685654225 43;головная боль, кашель, повышение температуры;Терапевт;2025-10-03T20:10;рентген грудной клетки, общий анализ крови, общий анализ мочи, биохимический анализ крови;2025-10-06T10:45;3190;2200 4092 8450 1195
КОМАРОВ СЕРГЕЙ СЕРГЕЕВИЧ;4113 732616;723765023 98;припухлость, боль в животе, кровотечение;Хирург;2025-01-09T18:25;общий анализ крови;2025-01-11T11:15;850;5112 2332 9613 8391
НОВИКОВА СВЕТЛАНА ВЛАДИМИРОВНА;4923 341842;459491097 35;повышение температуры, одышка;Терапевт;2025-12-21T17:10;общий анализ мочи, рентген грудной клетки;2025-12-24T12:45;1490;5112 2392 9564 8219
ПАВЛОВ ПАВЕЛ ВЛАДИМИРОВИЧ;4023 311790;878623921 72;одышка, головная боль, кашель;Терапевт;2025-05-13T19:20;общий анализ мочи, рентген грудной клетки, биохимический анализ крови, общий анализ крови;2025-05-15T09:10;3190;2202 2018 2191 9687
ЗАХАРОВА ЕЛЕНА НИКОЛАЕВНА;4623 693944;962793204 50;одышка;Терапевт;2025-04-06T10:05;рентген грудной клетки, общий анализ крови, общий анализ мочи;2025-04-08T10:55;2340;4377 7310 6835 3568
СМИРНОВ ВАДИМ АНАТОЛЬЕВИЧ;4016 860405;619574900 31;головная боль, слабость;Терапевт;2025-05-26T16:40;биохимический анализ крови, общий анализ мочи, общий анализ крови, рентген грудной клетки;2025-05-28T10:00;3190;4306 4381 7013 2280
СМИРНОВ ЮРИЙ ВИКТОРОВИЧ;7811 865429;302782617 57;храп;Сомнолог;2025-07-15T09:45;полисомнография;2025-07-17T11:20;8000;2200 4023 5066 8800
АБРАМОВ ВИКТОР ВИКТОРОВИЧ;4120 805948;606882506 11;боли внизу живота, выделения;Гинеколог;2025-08-18T17:00;общий анализ крови, УЗИ органов малого таза;2025-08-20T09:10;3150;2200 4095 6351 1291
ИВАНОВ ИГОРЬ ИГОРЕВИЧ;4107 101255;654324446 91;кашель;Инфекционист;2025-12-17T12:05;мазок на инфекции, общий анализ крови, серологические анализы;2025-12-19T12:55;2950;2200 7035 5631 6225
КОРОЛЕВ НИКОЛАЙ ИВАНОВИЧ;4022 697159;056229525 63;частые позывы, боль в пояснице, боль при мочеиспускании;Уролог;2025-09-28T15:20;бактериологический посев мочи, общий анализ мочи;2025-09-30T12:00;1190;5228 6024 2072 5664
ПЕТРОВА МАРИЯ ВИКТОРОВНА;4918 688645;599085701 60;слабость, одышка;Терапевт;2025-03-27T19:25;общий анализ мочи;2025-03-29T12:25;290;2200 7050 5496 3156
МИХАЙЛОВ ДМИТРИЙ ИВАНОВИЧ;6620 281282;172291748 76;боль в животе, припухлость, кровотечение;Хирург;2025-04-02T21:30;общий анализ крови, УЗИ органов брюшной полости, биохимический анализ крови;2025-04-04T10:30;4200;2202 2031 4875 1676
АНТОНОВА АЛИНА ВЛАДИМИРОВНА;8615 535410;098738739 51;боль, ухудшение зрения;Офтальмолог;2025-07-03T18:00;томография глаза;2025-07-06T11:45;400;5211 9415 1461 7720
МОРОЗОВА ВАЛЕНТИНА АФАНАСЬЕВНА;1720 770424;464194996 28;боль, ощущение песка, слезотечение, покраснение глаз;Офтальмолог;2025-10-01T17:40;томография глаза, офтальмоскопия;2025-10-04T10:40;1000;5211 9463 7125 1698
КУЗНЕЦОВА ЮЛИЯ ВИКТОРОВНА;4618 942762;977962962 16;недостаток веса, лишний вес, пищевая непереносимость, нарушения пищеварения;Диетолог;2025-04-07T16:05;биохимический анализ крови;2025-04-09T10:15;850;4986 2961 2326 4871
КОЗЛОВ АЛЕКСЕЙ АЛЕКСАНДРОВИЧ;1713 826575;408728669 13;боли внизу живота, зуд, нарушения менструации, выделения;Гинеколог;2025-09-27T17:40;общий анализ крови, мазок на флору;2025-09-29T12:40;1650;5228 6017 5905 5583
ПЕТРОВА ОЛЬГА ВИКТОРОВНА;8624 499921;918651392 37;насморк, кашель, лихорадка;Педиатр;2025-10-07T17:55;общий анализ мочи;2025-10-10T09:55;290;5389 9493 5965 5638
ВАСИЛЬЕВ АЛЕКСЕЙ ВЯЧЕСЛАВОВИЧ;5809 811524;773457281 38;припухлость;Хирург;2025-01-23T17:20;общий анализ крови, УЗИ органов брюшной полости, биохимический анализ крови;2025-01-25T10:10;4200;5211 9429 3933 1646
ВОЛКОВ МАКСИМ ЮРЬЕВИЧ;8608 505632;494205368 96;головная боль, повышение температуры, одышка, кашель;Терапевт;2025-03-12T12:10;биохимический анализ крови, общий анализ крови, рентген грудной клетки, общий анализ мочи;2025-03-13T11:40;3190;5389 9422 6133 8201
АНТОНОВА ТАТЬЯНА ИВАНОВНА;5815 862987;181054174 41;одышка, хрипы;Пульмонолог;2025-08-15T09:30;общий анализ крови;2025-08-17T10:05;850;5228 6064 9752 8143
ПОПОВ СЕРГЕЙ ВАСИЛЬЕВИЧ;4123 562822;150800187 22;сыпь, насморк, кашель, лихорадка, потеря аппетита;Педиатр;2025-04-26T15:10;мазок из носа/горла, общий анализ крови;2025-04-28T09:10;1750;4039 3319 2505 1498
ЗАХАРОВА НАТАЛЬЯ ВИКТОРОВНА;2824 217285;572295809 23;выделения, нарушения менструации;Гинеколог;2025-06-01T21:45;УЗИ органов малого таза;2025-06-03T10:40;2300;5389 9457 3332 7936
ЛЕБЕДЕВА ТАТЬЯНА ИВАНОВНА;3522 458317;022723549 25;кашель, слабость;Терапевт;2025-07-31T20:50;рентген грудной клетки, биохимический анализ крови, общий анализ мочи, общий анализ крови;2025-08-03T10:05;3190;2202 2040 2885 1990
ЖУРАВЛЕВА МАРИНА ИВАНОВНА;6623 923498;214502562 20;слабость, кашель, головная боль, одышка;Терапевт;2025-08-20T14:25;общий анализ крови, общий анализ мочи, биохимический анализ крови;2025-08-22T12:05;1990;2202 2080 6141 3274
КОЗЛОВ ДЕНИС НИКОЛАЕВИЧ;6622 194064;935691321 37;боль в горле, заложенность носа;Оториноларинголог (ЛОР);2025-06-09T15:25;мазок из зева, аудиометрия;2025-06-11T09:45;2000;5389 9452 4376 4248
ВОЛКОВА ОЛЬГА АНДРЕЕВНА;4022 772663;309609488 97;зубная боль;Стоматолог-хирург;2025-06-15T13:00;биохимический анализ крови;2025-06-17T12:20;850;2200 5625 2527 6811
СОКОЛОВ МИХАИЛ НИКОЛАЕВИЧ;8609 749081;928026547 15;лихорадка, кашель, насморк, потеря аппетита, сыпь;Педиатр;2025-03-05T10:35;общий анализ крови, мазок из носа/горла;2025-03-07T11:35;1750;2200 7010 8122 5326
СЕРГЕЕВ ВАДИМ ЮРЬЕВИЧ;4011 878650;873435048 22;лихорадка;Инфекционист;2025-12-12T19:50;мазок на инфекции, общий анализ крови, серологические анализы;2025-12-14T09:30;2950;4039 3386 9748 5442
ФРОЛОВ ИГОРЬ МИХАЙЛОВИЧ;4115 219449;840466633 07;головная боль, слабость, одышка, повышение температуры;Терапевт;2025-02-04T12:00;общий анализ мочи, рентген грудной клетки, общий анализ крови, биохимический анализ крови;2025-02-06T12:45;3190;4039 3371 2116 4240
РОМАНОВ АНДРЕЙ ЮРЬЕВИЧ;4107 702195;018584053 62;отеки, сосудистые звездочки, боли в ногах;Сосудистый хирург (флеболог);2025-08-17T16:55;УЗДГ вен нижних конечностей;2025-08-20T09:55;3500;5228 6084 3657 8275
ЗАХАРОВА АННА АНАТОЛЬЕВНА;4923 826588;492781612 28;высокая температура, припухлость, кровотечение, боль в животе;Хирург;2025-11-25T20:10;общий анализ крови;2025-11-27T10:45;850;2202 2011 2276 2271
МОРОЗОВ СЕРГЕЙ ВЛАДИМИРОВИЧ;3525 647975;706774536 23;боль в области прямой кишки;Колопроктолог;2025-09-11T13:50;общий анализ крови;2025-09-13T12:40;850;2200 7088 2912 3758
ПЕТРОВА ТАТЬЯНА ГЕННАДЬЕВНА;2824 708100;523146425 52;потеря аппетита;Педиатр;2025-11-28T18:30;биохимический анализ крови;2025-12-01T10:00;850;2200 5663 4256 7155
СМИРНОВ ЭДУАРД ЮРЬЕВИЧ;5821 933237;866817180 60;боли в спине, головокружение, слабость, головная боль;Невролог;2025-04-16T17:30;МРТ головного мозга;2025-04-18T12:15;7500;5112 2312 4665 9141
ИВАНОВ ИГОРЬ ВАЛЕРЬЕВИЧ;4007 859808;353745436 93;отек, воспаление десен;Стоматолог-хирург;2025-11-27T20:30;биохимический анализ крови;2025-11-28T12:50;850;5389 9470 1977 3187
ЕГОРОВА КРИСТИНА ВИКТОРОВНА;4917 244784;819840297 40;высокая температура, боль в животе;Хирург;2025-08-09T13:00;общий анализ крови, биохимический анализ крови;2025-08-12T11:00;1700;2200 4031 3415 9859
МЕДВЕДЕВ АНАТОЛИЙ ВИТАЛЬЕВИЧ;6619 408694;248855182 18;одышка, кашель;Терапевт;2025-11-16T18:00;биохимический анализ крови, общий анализ мочи, общий анализ крови, рентген грудной клетки;2025-11-18T10:55;3190;4986 2914 2666 4788
МАКАРОВА ИРИНА ГРИГОРЬЕВНА;6616 179944;362650856 89;повышение температуры, кашель, одышка, головная боль, слабость;Терапевт;2025-09-09T21:35;биохимический анализ крови, рентген грудной клетки, общий анализ мочи, общий анализ крови;2025-09-11T10:25;3190;5228 6062 7813 2520
КОЗЛОВА ОЛЬГА ВЛАДИМИРОВНА;4520 498789;535671505 98;боль в суставах, деформации, нарушение движений, боль после травмы, отеки;Травматолог-ортопед;2025-12-04T10:30;МРТ сустава, рентген сустава;2025-12-05T11:00;8000;4377 7334 5038 9049
ВАСИЛЬЕВА НАТАЛЬЯ ВЯЧЕСЛАВОВНА;8617 609274;948809945 91;кашель, повышение температуры, головная боль, одышка;Терапевт;2025-03-23T15:25;общий анализ крови, общий анализ мочи;2025-03-25T12:55;1140;4306 4315 2210 1849
НОВИКОВА ТАТЬЯНА МАКСИМОВНА;1720 763884;850923057 03;высокая температура;Хирург;2025-01-17T11:25;УЗИ органов брюшной полости, биохимический анализ крови, общий анализ крови;2025-01-19T09:20;4200;5211 9494 4796 6352
КОЗЛОВ АЛЕКСЕЙ АЛЕКСАНДРОВИЧ;1713 826575;408728669 13;шелушение, новообразования на коже;Дерматолог;2025-04-30T12:05;соскоб кожи на грибки;2025-05-02T10:25;700;2200 7096 2335 6136
КИСЕЛЕВА НИНА ИВАНОВНА;1712 494611;681320150 65;кашель, головная боль, одышка, повышение температуры;Терапевт;2025-11-10T16:45;рентген грудной клетки, общий анализ крови;2025-11-12T12:15;2050;2202 2035 4291 6049
КИСЕЛЕВ МИХАИЛ ВЛАДИМИРОВИЧ;6617 600541;479430364 17;рвота, отравления химическими веществами;Токсиколог;2025-12-16T17:45;биохимический анализ крови;2025-12-17T11:45;850;2200 5632 6644 2433
КОЗЛОВ ИВАН ВЛАДИМИРОВИЧ;4919 969204;517269286 06;воспаление десен, необходимость удаления зуба;Стоматолог-хирург;2025-06-17T14:50;рентген зубов;2025-06-18T09:50;700;5228 6070 4213 9256
СМИРНОВА АНТОНИНА ДМИТРИЕВНА;4610 779924;157597021 04;нарушение движений, боль в суставах, отеки, боль после травмы;Травматолог-ортопед;2025-05-02T11:25;рентген сустава;2025-05-03T11:20;1500;5112 2315 5742 5446
